name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,day,month,year,weekday,is_weekend,temp_lag_1,precip_lag_1,humidity_lag_1,temp_lag_2,precip_lag_2,humidity_lag_2,temp_lag_3,precip_lag_3,humidity_lag_3,temp_lag_7,precip_lag_7,humidity_lag_7
valencia,2023-12-08,19.2,12.5,15.7,19.2,12.5,15.7,5.3,52.5,0.293,100.0,8.33,rain,0.0,0.0,66.6,30.3,282.7,1016.4,33.1,12.4,105.6,9.1,5,10.0,2023-12-08T08:08:56,2023-12-08T17:37:34,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",8,12,2023,4,0,12.5,0.708,72.0,11.3,1.367,77.5,10.9,0.0,61.2,17.2,0.0,51.5
valencia,2024-01-04,20.3,10.6,14.6,20.3,10.6,14.6,9.2,71.6,0.005,100.0,4.17,rain,0.0,0.0,29.9,20.3,304.3,1014.5,62.4,12.4,81.7,7.2,4,10.0,2024-01-04T08:22:09,2024-01-04T17:50:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",4,1,2024,3,0,17.6,0.0,57.8,12.5,0.0,52.2,10.6,0.0,60.5,6.5,0.0,69.4
valencia,2024-01-05,16.3,10.5,12.9,16.3,10.5,12.9,5.0,62.1,0.541,100.0,12.5,rain,0.0,0.0,45.4,28.9,279.7,1006.0,44.1,12.4,97.8,8.3,5,10.0,2024-01-05T08:22:11,2024-01-05T17:51:27,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",5,1,2024,4,0,14.6,0.005,71.6,17.6,0.0,57.8,12.5,0.0,52.2,8.4,0.0,69.8
valencia,2024-01-10,14.0,6.6,10.4,14.0,6.6,10.2,4.8,69.1,0.0,0.0,0.0,rain,0.0,0.0,27.4,18.6,252.3,1018.4,57.8,11.4,70.3,6.1,5,10.0,2024-01-10T08:21:45,2024-01-10T17:56:14,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",10,1,2024,2,0,9.4,0.0,49.4,10.1,0.0,33.7,10.8,0.0,38.7,17.6,0.0,57.8
valencia,2024-01-11,13.2,7.0,9.4,13.2,5.0,8.8,4.4,72.7,0.391,100.0,8.33,rain,0.0,0.0,26.6,12.6,294.9,1020.1,66.4,12.1,89.4,7.5,4,10.0,2024-01-11T08:21:33,2024-01-11T17:57:15,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",11,1,2024,3,0,10.4,0.0,69.1,9.4,0.0,49.4,10.1,0.0,33.7,14.6,0.005,71.6
valencia,2024-01-17,21.7,12.9,17.4,21.7,12.9,17.4,8.3,56.6,0.0,0.0,0.0,rain,0.0,0.0,75.8,48.5,261.5,1004.5,53.3,12.7,106.7,9.1,5,10.0,2024-01-17T08:19:38,2024-01-17T18:03:38,0.21,Partially cloudy,Partly cloudy throughout the day.,wind,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",17,1,2024,2,0,19.0,0.0,56.3,17.5,0.0,61.4,16.5,0.0,43.4,10.4,0.0,69.1
valencia,2024-01-19,15.6,10.6,12.5,15.6,10.6,12.5,9.5,82.8,9.598,100.0,41.67,rain,0.0,0.0,43.9,19.5,16.7,1009.5,75.2,10.6,17.5,1.5,1,10.0,2024-01-19T08:18:43,2024-01-19T18:05:52,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",19,1,2024,4,0,18.2,0.0,53.5,17.4,0.0,56.6,19.0,0.0,56.3,7.1,0.0,67.8
valencia,2024-01-20,12.8,8.8,10.7,12.8,7.9,10.3,6.0,73.6,0.005,100.0,4.17,rain,0.0,0.0,44.3,15.1,53.1,1024.0,91.2,11.7,69.5,6.1,3,10.0,2024-01-20T08:18:12,2024-01-20T18:07:00,0.31,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",20,1,2024,5,1,12.5,9.598,82.8,18.2,0.0,53.5,17.4,0.0,56.6,7.3,0.0,75.6
valencia,2024-02-09,17.6,11.7,14.4,17.6,11.7,14.4,9.2,73.3,4.408,100.0,20.83,rain,0.0,0.0,48.6,21.0,233.3,996.7,64.9,10.9,81.3,6.9,4,10.0,2024-02-09T08:01:29,2024-02-09T18:30:31,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",9,2,2024,4,0,16.4,0.0,49.3,14.0,0.0,55.8,11.5,0.0,62.6,10.1,0.0,76.3
valencia,2024-02-15,19.2,8.1,13.0,19.2,7.5,12.9,9.6,81.0,0.0,0.0,0.0,rain,0.0,0.0,36.0,16.0,55.5,1019.0,77.2,11.2,117.9,10.3,6,10.0,2024-02-15T07:54:25,2024-02-15T18:37:31,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",15,2,2024,3,0,14.1,0.0,72.7,16.6,0.0,61.3,15.4,0.0,54.2,16.4,0.0,49.3
valencia,2024-02-16,16.1,10.1,13.2,16.1,10.1,13.2,11.5,90.2,0.21,100.0,12.5,rain,0.0,0.0,21.2,13.0,112.7,1019.6,57.8,8.3,55.3,4.9,4,10.0,2024-02-16T07:53:10,2024-02-16T18:38:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",16,2,2024,4,0,13.0,0.0,81.0,14.1,0.0,72.7,16.6,0.0,61.3,14.4,4.408,73.3
valencia,2024-02-23,18.0,9.9,14.5,18.0,7.6,14.4,0.2,39.5,0.293,100.0,8.33,rain,0.0,0.0,51.8,39.8,274.4,1008.5,30.3,12.0,184.4,15.9,7,10.0,2024-02-23T07:43:54,2024-02-23T18:46:36,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",23,2,2024,4,0,17.3,0.0,48.8,11.2,0.0,67.7,12.2,0.0,65.2,13.2,0.21,90.2
valencia,2024-03-02,18.3,9.3,13.9,18.3,6.4,13.7,2.4,46.7,0.0,0.0,0.0,rain,0.0,0.0,59.4,37.8,243.4,1007.2,37.9,12.2,149.0,12.9,7,10.0,2024-03-02T07:32:24,2024-03-02T18:55:21,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",2,3,2024,5,1,14.2,0.0,31.5,13.2,0.0,47.4,13.1,0.0,35.2,12.5,0.0,41.1
valencia,2024-03-03,15.9,7.9,11.5,15.9,4.3,10.2,-1.4,42.2,0.195,100.0,4.17,rain,0.0,0.0,69.1,43.9,272.7,1007.1,17.7,12.4,209.5,18.2,7,10.0,2024-03-03T07:30:54,2024-03-03T18:56:25,0.75,Rain,Clear conditions throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",3,3,2024,6,1,13.9,0.0,46.7,14.2,0.0,31.5,13.2,0.0,47.4,14.9,0.0,51.7
valencia,2024-03-07,17.1,9.1,13.0,17.1,8.1,12.8,7.5,70.1,0.1,100.0,4.17,rain,0.0,0.0,34.6,19.3,64.3,1013.6,76.9,11.2,145.8,12.6,8,10.0,2024-03-07T07:24:50,2024-03-07T19:00:39,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",7,3,2024,3,0,10.9,0.0,67.0,13.1,0.0,57.5,12.6,0.0,54.8,13.2,0.0,47.4
valencia,2024-03-08,17.0,8.9,13.0,17.0,6.8,12.7,3.9,56.4,2.024,100.0,8.33,rain,0.0,0.0,55.4,35.7,252.8,1006.9,59.8,13.0,137.2,11.9,5,10.0,2024-03-08T07:23:17,2024-03-08T19:01:42,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",8,3,2024,4,0,13.0,0.1,70.1,10.9,0.0,67.0,13.1,0.0,57.5,14.2,0.0,31.5
valencia,2024-03-09,12.1,8.7,10.1,12.1,6.8,9.6,5.0,70.9,1.952,100.0,8.33,rain,0.0,0.0,46.4,22.7,267.2,998.7,57.7,12.5,50.3,4.2,2,10.0,2024-03-09T07:21:44,2024-03-09T19:02:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",9,3,2024,5,1,13.0,2.024,56.4,13.0,0.1,70.1,10.9,0.0,67.0,13.9,0.0,46.7
valencia,2024-03-10,17.3,8.8,13.0,17.3,6.6,12.5,3.9,54.8,0.684,100.0,4.17,rain,0.0,0.0,57.6,37.5,251.4,1000.9,46.5,12.7,164.8,14.1,7,10.0,2024-03-10T07:20:11,2024-03-10T19:03:47,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",10,3,2024,6,1,10.1,1.952,70.9,13.0,2.024,56.4,13.0,0.1,70.1,11.5,0.195,42.2
valencia,2024-03-21,17.0,12.4,14.9,17.0,12.4,14.9,11.8,81.9,0.0,0.0,0.0,rain,0.0,0.0,36.7,18.3,92.7,1023.3,70.5,10.7,100.7,8.7,3,10.0,2024-03-21T07:02:46,2024-03-21T19:14:59,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",21,3,2024,3,0,15.5,0.0,76.9,14.5,0.0,81.8,15.4,0.0,78.0,12.8,0.0,67.3
valencia,2024-03-25,14.5,12.8,13.4,14.5,12.8,13.4,12.6,95.0,14.278,100.0,75.0,rain,0.0,0.0,26.3,14.9,76.3,1002.0,89.5,6.9,48.6,4.2,3,10.0,2024-03-25T06:56:22,2024-03-25T19:18:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",25,3,2024,0,0,13.7,0.0,75.8,15.8,0.0,57.2,16.0,0.0,65.3,15.4,0.0,78.0
valencia,2024-03-26,17.0,8.8,13.4,17.0,7.4,13.2,4.7,59.0,0.094,100.0,4.17,rain,0.0,0.0,51.8,38.3,263.6,992.9,42.7,10.7,178.8,15.4,8,10.0,2024-03-26T06:54:46,2024-03-26T19:19:59,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,F7738",26,3,2024,1,0,13.4,14.278,95.0,13.7,0.0,75.8,15.8,0.0,57.2,14.5,0.0,81.8
valencia,2024-03-27,20.3,8.0,14.6,20.3,5.9,13.9,5.3,54.9,0.2,100.0,8.33,rain,0.0,0.0,73.1,43.8,257.2,997.5,56.1,12.1,197.8,17.1,9,10.0,2024-03-27T06:53:10,2024-03-27T19:20:59,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",27,3,2024,2,0,13.4,0.094,59.0,13.4,14.278,95.0,13.7,0.0,75.8,15.5,0.0,76.9
valencia,2024-03-28,22.2,14.2,17.7,22.2,14.2,17.7,8.3,55.3,0.0,0.0,0.0,rain,0.0,0.0,66.3,39.3,241.5,1001.6,37.7,10.0,171.1,14.7,9,10.0,2024-03-28T06:51:35,2024-03-28T19:21:58,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEVC,F1683,LEBT",28,3,2024,3,0,14.6,0.2,54.9,13.4,0.094,59.0,13.4,14.278,95.0,14.9,0.0,81.9
valencia,2024-03-29,25.1,12.1,16.7,25.1,12.1,16.7,8.9,62.7,1.4,100.0,16.67,rain,0.0,0.0,63.0,30.8,231.6,998.3,59.0,10.0,186.1,16.1,7,10.0,2024-03-29T06:49:59,2024-03-29T19:22:58,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEVC,F1683,LEBT",29,3,2024,4,0,17.7,0.0,55.3,14.6,0.2,54.9,13.4,0.094,59.0,16.0,0.0,65.3
valencia,2024-03-30,18.0,8.1,12.5,18.0,6.5,12.1,6.3,68.4,0.9,100.0,20.83,rain,0.0,0.0,35.3,19.4,214.6,997.5,38.8,9.9,178.7,15.4,8,10.0,2024-03-30T06:48:24,2024-03-30T19:23:57,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEVC,F1683,LEBT",30,3,2024,5,1,16.7,1.4,62.7,17.7,0.0,55.3,14.6,0.2,54.9,15.8,0.0,57.2
valencia,2024-03-31,15.7,10.2,12.5,15.7,10.2,12.5,7.2,70.9,2.8,100.0,33.33,rain,0.0,0.0,49.7,22.7,253.5,998.6,52.7,10.0,85.3,7.1,7,10.0,2024-03-31T07:46:49,2024-03-31T20:24:57,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEVC,F1683,LEBT",31,3,2024,6,1,12.5,0.9,68.4,16.7,1.4,62.7,17.7,0.0,55.3,13.7,0.0,75.8
valencia,2024-04-11,21.8,8.8,15.8,21.8,8.3,15.7,4.7,49.3,1.953,100.0,4.17,rain,0.0,0.0,32.4,20.5,82.0,1028.4,16.7,12.9,270.3,23.4,9,10.0,2024-04-11T07:29:46,2024-04-11T20:35:50,0.09,Rain,Clear conditions throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",11,4,2024,3,0,16.2,0.0,38.9,17.4,0.0,34.9,20.4,0.0,59.3,17.5,0.0,56.8
valencia,2024-04-19,20.0,10.5,15.3,20.0,10.5,15.3,7.5,61.9,0.195,100.0,4.17,rain,0.0,0.0,43.6,20.1,97.2,1021.1,43.6,12.4,262.7,22.7,9,10.0,2024-04-19T07:18:03,2024-04-19T20:43:46,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",19,4,2024,4,0,14.9,0.0,66.9,15.9,0.0,63.3,17.3,0.0,54.8,16.9,0.0,45.5
valencia,2024-04-22,17.5,11.4,14.7,17.5,11.4,14.7,8.2,66.6,0.0,0.0,0.0,rain,0.0,0.0,51.1,27.0,62.4,1015.0,52.7,12.4,213.4,18.4,10,10.0,2024-04-22T07:13:52,2024-04-22T20:46:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,08014399999,LEBT,08286099999",22,4,2024,0,0,15.4,0.0,61.6,15.6,0.0,58.3,15.3,0.195,61.9,19.2,0.0,43.6
valencia,2024-04-25,18.9,7.9,13.9,18.9,7.9,13.9,4.5,54.4,0.195,100.0,4.17,rain,0.0,0.0,36.4,18.3,74.8,1010.2,54.1,12.6,247.3,21.4,9,10.0,2024-04-25T07:09:49,2024-04-25T20:49:43,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",25,4,2024,3,0,14.6,0.0,36.4,14.1,0.0,38.1,14.7,0.0,66.6,14.9,0.0,66.9
valencia,2024-04-26,21.1,10.2,15.8,21.1,10.2,15.8,10.4,71.7,0.014,100.0,4.17,rain,0.0,0.0,47.2,20.6,80.6,1006.3,66.2,11.9,266.9,23.0,10,10.0,2024-04-26T07:08:30,2024-04-26T20:50:43,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",26,4,2024,4,0,13.9,0.195,54.4,14.6,0.0,36.4,14.1,0.0,38.1,15.3,0.195,61.9
valencia,2024-04-27,22.8,12.4,16.7,22.8,12.4,16.7,9.8,65.8,0.0,0.0,0.0,rain,0.0,0.0,38.5,29.8,251.7,1003.3,53.8,12.4,199.1,17.1,9,10.0,2024-04-27T07:07:12,2024-04-27T20:51:42,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",27,4,2024,5,1,15.8,0.014,71.7,13.9,0.195,54.4,14.6,0.0,36.4,15.6,0.0,58.3
valencia,2024-04-29,15.8,13.7,14.8,15.8,13.7,14.8,11.9,82.9,7.888,100.0,33.33,rain,0.0,0.0,24.8,12.8,121.2,1014.6,69.8,10.4,74.3,6.2,3,10.0,2024-04-29T07:04:40,2024-04-29T20:53:41,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",29,4,2024,0,0,15.9,0.0,58.4,16.7,0.0,65.8,15.8,0.014,71.7,14.7,0.0,66.6
valencia,2024-04-30,22.8,10.2,16.5,22.8,10.2,16.5,8.2,63.0,0.0,0.0,0.0,rain,0.0,0.0,70.6,35.0,261.8,1012.4,39.7,12.6,225.3,19.4,10,10.0,2024-04-30T07:03:25,2024-04-30T20:54:40,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,F7738",30,4,2024,1,0,14.8,7.888,82.9,15.9,0.0,58.4,16.7,0.0,65.8,14.1,0.0,38.1
valencia,2024-05-01,21.0,13.7,16.9,21.0,13.7,16.9,3.7,43.6,0.8,100.0,8.33,rain,0.0,0.0,64.8,36.6,267.8,1008.3,23.8,10.0,224.1,19.3,10,10.0,2024-05-01T07:02:11,2024-05-01T20:55:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEVC,F1683,LEBT",1,5,2024,2,0,16.5,0.0,63.0,14.8,7.888,82.9,15.9,0.0,58.4,14.6,0.0,36.4
valencia,2024-05-06,28.6,17.3,21.7,27.2,17.3,21.5,9.8,49.4,0.038,100.0,8.33,rain,0.0,0.0,45.7,27.5,264.2,1010.8,64.2,13.3,248.2,21.4,10,10.0,2024-05-06T06:56:22,2024-05-06T21:00:32,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",6,5,2024,0,0,22.0,0.0,46.4,20.6,0.0,45.5,17.7,0.0,36.8,14.8,7.888,82.9
valencia,2024-05-11,25.0,11.9,19.0,25.0,11.9,19.0,7.7,50.5,0.0,0.0,0.0,rain,0.0,0.0,31.0,21.1,85.4,1017.8,43.4,13.3,297.1,25.7,10,10.0,2024-05-11T06:51:07,2024-05-11T21:05:20,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",11,5,2024,5,1,19.3,0.0,48.7,18.8,0.0,50.2,18.8,0.0,43.6,20.6,0.0,45.5
valencia,2024-05-13,25.7,15.5,20.5,25.7,15.5,20.5,11.7,58.5,0.0,0.0,0.0,rain,0.0,0.0,34.9,20.6,89.6,1012.4,53.2,12.8,266.3,23.0,9,10.0,2024-05-13T06:49:11,2024-05-13T21:07:12,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",13,5,2024,0,0,19.6,0.0,59.6,19.0,0.0,50.5,19.3,0.0,48.7,21.7,0.038,49.4
valencia,2024-05-14,27.5,15.8,20.6,26.6,15.8,20.5,12.5,63.0,0.005,100.0,4.17,rain,0.0,0.0,44.6,25.5,89.1,1004.9,33.2,13.0,259.3,22.4,10,10.0,2024-05-14T06:48:15,2024-05-14T21:08:08,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",14,5,2024,1,0,20.5,0.0,58.5,19.6,0.0,59.6,19.0,0.0,50.5,18.8,0.0,57.3
valencia,2024-05-19,24.1,17.4,19.9,24.1,17.4,19.9,14.2,70.8,0.0,0.0,0.0,rain,0.0,0.0,31.3,21.7,88.5,1009.9,64.9,11.6,285.5,24.7,10,10.0,2024-05-19T06:44:00,2024-05-19T21:12:40,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,F7738",19,5,2024,6,1,19.7,0.0,68.7,21.0,0.0,40.5,19.6,0.0,46.4,19.6,0.0,59.6
valencia,2024-05-20,25.2,16.9,20.1,25.2,16.9,20.1,13.6,67.7,0.0,0.0,0.0,rain,0.0,0.0,41.4,24.9,77.6,1010.0,57.6,12.2,244.1,21.2,10,10.0,2024-05-20T06:43:14,2024-05-20T21:13:32,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",20,5,2024,0,0,19.9,0.0,70.8,19.7,0.0,68.7,21.0,0.0,40.5,20.5,0.0,58.5
valencia,2024-05-21,27.0,14.0,20.0,26.2,14.0,20.0,11.9,62.8,0.005,100.0,4.17,rain,0.0,0.0,36.7,29.1,48.0,1012.9,30.0,13.0,235.5,20.3,8,10.0,2024-05-21T06:42:29,2024-05-21T21:14:24,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",21,5,2024,1,0,20.1,0.0,67.7,19.9,0.0,70.8,19.7,0.0,68.7,20.6,0.005,63.0
valencia,2024-05-22,24.6,13.2,19.6,24.6,13.2,19.6,9.7,54.2,0.047,100.0,4.17,rain,0.0,0.0,43.6,23.6,74.1,1016.2,17.8,13.3,317.7,27.5,10,10.0,2024-05-22T06:41:47,2024-05-22T21:15:15,0.46,Rain,Clear conditions throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",22,5,2024,2,0,20.0,0.005,62.8,20.1,0.0,67.7,19.9,0.0,70.8,17.9,0.0,66.8
valencia,2024-05-27,24.5,19.3,21.9,24.5,19.3,21.9,16.4,72.0,0.0,0.0,0.0,rain,0.0,0.0,41.4,21.9,79.7,1017.3,53.7,11.5,216.1,18.7,8,10.0,2024-05-27T06:38:40,2024-05-27T21:19:19,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",27,5,2024,0,0,20.7,0.0,71.9,20.2,0.0,72.6,20.0,0.0,71.3,20.1,0.0,67.7
valencia,2024-05-31,22.7,17.5,20.4,22.7,17.5,20.4,14.0,67.2,3.008,100.0,20.83,rain,0.0,0.0,35.3,17.9,107.6,1013.5,54.8,11.7,161.5,14.0,7,10.0,2024-05-31T06:36:44,2024-05-31T21:22:18,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",31,5,2024,4,0,23.5,0.0,57.9,22.3,0.0,60.5,21.5,0.0,66.3,20.0,0.0,71.3
valencia,2024-06-01,24.3,18.1,21.2,24.3,18.1,21.2,14.0,65.1,0.029,100.0,8.33,rain,0.0,0.0,26.6,22.5,123.4,1016.0,50.0,11.8,262.4,22.7,9,10.0,2024-06-01T06:36:19,2024-06-01T21:23:00,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",1,6,2024,5,1,20.4,3.008,67.2,23.5,0.0,57.9,22.3,0.0,60.5,20.2,0.0,72.6
valencia,2024-06-04,26.4,15.6,22.0,26.4,15.6,22.0,13.4,59.7,0.098,100.0,4.17,rain,0.0,0.0,38.2,25.5,87.2,1014.6,23.1,13.2,276.1,23.9,10,10.0,2024-06-04T06:35:17,2024-06-04T21:24:59,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",4,6,2024,1,0,21.4,0.0,62.8,21.1,0.0,62.9,21.2,0.029,65.1,21.5,0.0,66.3
valencia,2024-06-08,28.9,18.6,23.9,28.6,18.6,23.9,15.4,60.5,1.953,100.0,4.17,rain,0.0,0.0,76.3,48.9,95.5,1009.3,43.8,12.0,282.0,24.3,9,10.0,2024-06-08T06:34:21,2024-06-08T21:27:21,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",8,6,2024,5,1,24.4,0.0,42.3,23.6,0.0,59.0,22.3,0.0,67.5,21.2,0.029,65.1
valencia,2024-06-09,30.3,19.4,24.1,29.6,19.4,24.0,14.1,55.3,0.298,100.0,8.33,rain,0.0,0.0,81.7,26.3,281.6,1006.6,53.0,13.2,261.7,22.5,9,10.0,2024-06-09T06:34:12,2024-06-09T21:27:52,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",9,6,2024,6,1,23.9,1.953,60.5,24.4,0.0,42.3,23.6,0.0,59.0,21.1,0.0,62.9
valencia,2024-06-10,25.9,18.2,21.8,25.9,18.2,21.8,15.2,68.0,1.953,100.0,4.17,rain,0.0,0.0,32.0,21.1,89.6,1011.1,33.9,12.1,257.4,22.3,10,10.0,2024-06-10T06:34:05,2024-06-10T21:28:23,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",10,6,2024,0,0,24.1,0.298,55.3,23.9,1.953,60.5,24.4,0.0,42.3,21.4,0.0,62.8
valencia,2024-06-11,21.6,16.0,18.4,21.6,16.0,18.4,16.0,85.8,4.029,100.0,20.83,rain,0.0,0.0,28.1,19.0,56.5,1014.2,66.4,10.4,143.9,12.6,8,10.0,2024-06-11T06:33:59,2024-06-11T21:28:52,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",11,6,2024,1,0,21.8,1.953,68.0,24.1,0.298,55.3,23.9,1.953,60.5,22.0,0.098,59.7
valencia,2024-06-12,20.9,16.0,18.4,20.9,16.0,18.4,15.0,81.5,12.808,100.0,20.83,rain,0.0,0.0,34.2,15.2,2.2,1017.5,66.1,10.6,106.3,9.2,4,10.0,2024-06-12T06:33:56,2024-06-12T21:29:19,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",12,6,2024,2,0,18.4,4.029,85.8,21.8,1.953,68.0,24.1,0.298,55.3,22.3,0.0,67.5
valencia,2024-06-20,30.7,21.1,25.8,28.8,21.1,25.2,11.9,47.1,0.0,0.0,0.0,rain,0.0,0.0,40.7,27.3,266.1,1012.8,32.5,13.1,324.3,28.1,10,10.0,2024-06-20T06:34:33,2024-06-20T21:31:59,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",20,6,2024,3,0,25.5,0.0,55.2,23.7,0.0,73.6,23.7,0.0,72.5,19.8,0.0,75.5
